ATM	ATM	0.000000
ATM	p53	0.000000
ATM	Mdm2	0.038312
ATM	MdmX	0.028706
ATM	Wip1	0.000000
ATM	cyclinG	0.000000
ATM	PTEN	0.000000
ATM	p21	0.004542
ATM	AKT	0.000000
ATM	cyclinE	0.003787
ATM	Rb	0.217112
ATM	E2F1	0.003665
ATM	p14ARF	0.001821
ATM	Bcl2	0.483201
ATM	Bax	0.000684
ATM	caspase	0.162848
p53	ATM	0.015459
p53	p53	0.000000
p53	Mdm2	0.004638
p53	MdmX	0.070121
p53	Wip1	0.195981
p53	cyclinG	0.196105
p53	PTEN	0.179951
p53	p21	0.220666
p53	AKT	0.059671
p53	cyclinE	0.043817
p53	Rb	0.236094
p53	E2F1	0.019199
p53	p14ARF	0.163181
p53	Bcl2	0.077677
p53	Bax	0.091673
p53	caspase	0.012778
Mdm2	ATM	0.029522
Mdm2	p53	0.074737
Mdm2	Mdm2	0.000000
Mdm2	MdmX	0.128904
Mdm2	Wip1	0.022351
Mdm2	cyclinG	0.022424
Mdm2	PTEN	0.023799
Mdm2	p21	0.032954
Mdm2	AKT	0.034301
Mdm2	cyclinE	0.029852
Mdm2	Rb	0.381780
Mdm2	E2F1	0.016123
Mdm2	p14ARF	0.015201
Mdm2	Bcl2	0.191098
Mdm2	Bax	0.017897
Mdm2	caspase	0.160508
MdmX	ATM	0.037819
MdmX	p53	0.004377
MdmX	Mdm2	0.043110
MdmX	MdmX	0.000000
MdmX	Wip1	0.046714
MdmX	cyclinG	0.047453
MdmX	PTEN	0.058420
MdmX	p21	0.048738
MdmX	AKT	0.079513
MdmX	cyclinE	0.057356
MdmX	Rb	0.081748
MdmX	E2F1	0.032350
MdmX	p14ARF	0.043081
MdmX	Bcl2	0.299288
MdmX	Bax	0.035786
MdmX	caspase	0.067868
Wip1	ATM	0.373578
Wip1	p53	0.000000
Wip1	Mdm2	0.132267
Wip1	MdmX	0.312989
Wip1	Wip1	0.000000
Wip1	cyclinG	0.000000
Wip1	PTEN	0.000000
Wip1	p21	0.002078
Wip1	AKT	0.441333
Wip1	cyclinE	0.459385
Wip1	Rb	0.034959
Wip1	E2F1	0.355796
Wip1	p14ARF	0.005641
Wip1	Bcl2	0.161737
Wip1	Bax	0.000639
Wip1	caspase	0.071024
cyclinG	ATM	0.373578
cyclinG	p53	0.000000
cyclinG	Mdm2	0.132267
cyclinG	MdmX	0.312989
cyclinG	Wip1	0.000000
cyclinG	cyclinG	0.000000
cyclinG	PTEN	0.000000
cyclinG	p21	0.002078
cyclinG	AKT	0.441333
cyclinG	cyclinE	0.459385
cyclinG	Rb	0.034959
cyclinG	E2F1	0.355796
cyclinG	p14ARF	0.005641
cyclinG	Bcl2	0.161737
cyclinG	Bax	0.000639
cyclinG	caspase	0.071024
PTEN	ATM	0.373578
PTEN	p53	0.000000
PTEN	Mdm2	0.132267
PTEN	MdmX	0.312989
PTEN	Wip1	0.000000
PTEN	cyclinG	0.000000
PTEN	PTEN	0.000000
PTEN	p21	0.002078
PTEN	AKT	0.441333
PTEN	cyclinE	0.459385
PTEN	Rb	0.034959
PTEN	E2F1	0.355796
PTEN	p14ARF	0.005641
PTEN	Bcl2	0.161737
PTEN	Bax	0.000639
PTEN	caspase	0.071024
p21	ATM	0.366710
p21	p53	0.000076
p21	Mdm2	0.132136
p21	MdmX	0.314814
p21	Wip1	0.005096
p21	cyclinG	0.005097
p21	PTEN	0.005516
p21	p21	0.000000
p21	AKT	0.433965
p21	cyclinE	0.463711
p21	Rb	0.036538
p21	E2F1	0.349160
p21	p14ARF	0.008958
p21	Bcl2	0.164026
p21	Bax	0.002831
p21	caspase	0.068351
AKT	ATM	0.000000
AKT	p53	0.000000
AKT	Mdm2	0.038312
AKT	MdmX	0.028706
AKT	Wip1	0.000000
AKT	cyclinG	0.000000
AKT	PTEN	0.000000
AKT	p21	0.004542
AKT	AKT	0.000000
AKT	cyclinE	0.003787
AKT	Rb	0.217112
AKT	E2F1	0.003665
AKT	p14ARF	0.001821
AKT	Bcl2	0.483201
AKT	Bax	0.000684
AKT	caspase	0.162848
cyclinE	ATM	0.010463
cyclinE	p53	0.000704
cyclinE	Mdm2	0.038089
cyclinE	MdmX	0.029537
cyclinE	Wip1	0.000326
cyclinE	cyclinG	0.000312
cyclinE	PTEN	0.000647
cyclinE	p21	0.000000
cyclinE	AKT	0.019411
cyclinE	cyclinE	0.000000
cyclinE	Rb	0.200064
cyclinE	E2F1	0.004167
cyclinE	p14ARF	0.003913
cyclinE	Bcl2	0.471625
cyclinE	Bax	0.000909
cyclinE	caspase	0.165007
Rb	ATM	0.030819
Rb	p53	0.001894
Rb	Mdm2	0.030601
Rb	MdmX	0.167117
Rb	Wip1	0.037426
Rb	cyclinG	0.037774
Rb	PTEN	0.046025
Rb	p21	0.071008
Rb	AKT	0.063433
Rb	cyclinE	0.062563
Rb	Rb	0.000000
Rb	E2F1	0.047360
Rb	p14ARF	0.057504
Rb	Bcl2	0.070716
Rb	Bax	0.023963
Rb	caspase	0.004499
E2F1	ATM	0.026584
E2F1	p53	0.041097
E2F1	Mdm2	0.043947
E2F1	MdmX	0.041478
E2F1	Wip1	0.065145
E2F1	cyclinG	0.065111
E2F1	PTEN	0.065850
E2F1	p21	0.070692
E2F1	AKT	0.035087
E2F1	cyclinE	0.034579
E2F1	Rb	0.178023
E2F1	E2F1	0.000000
E2F1	p14ARF	0.004517
E2F1	Bcl2	0.393131
E2F1	Bax	0.001648
E2F1	caspase	0.164166
p14ARF	ATM	0.354170
p14ARF	p53	0.000097
p14ARF	Mdm2	0.150519
p14ARF	MdmX	0.315969
p14ARF	Wip1	0.007566
p14ARF	cyclinG	0.007473
p14ARF	PTEN	0.007320
p14ARF	p21	0.010509
p14ARF	AKT	0.412504
p14ARF	cyclinE	0.419667
p14ARF	Rb	0.036274
p14ARF	E2F1	0.355796
p14ARF	p14ARF	0.000000
p14ARF	Bcl2	0.177000
p14ARF	Bax	0.000651
p14ARF	caspase	0.064849
Bcl2	ATM	0.059061
Bcl2	p53	0.004800
Bcl2	Mdm2	0.030172
Bcl2	MdmX	0.061211
Bcl2	Wip1	0.001384
Bcl2	cyclinG	0.001424
Bcl2	PTEN	0.001160
Bcl2	p21	0.024606
Bcl2	AKT	0.103763
Bcl2	cyclinE	0.048018
Bcl2	Rb	0.279282
Bcl2	E2F1	0.026414
Bcl2	p14ARF	0.016442
Bcl2	Bcl2	0.000000
Bcl2	Bax	0.001234
Bcl2	caspase	0.094868
Bax	ATM	0.127967
Bax	p53	0.001031
Bax	Mdm2	0.126185
Bax	MdmX	0.059947
Bax	Wip1	0.012263
Bax	cyclinG	0.012017
Bax	PTEN	0.001434
Bax	p21	0.015670
Bax	AKT	0.200915
Bax	cyclinE	0.146007
Bax	Rb	0.074762
Bax	E2F1	0.125848
Bax	p14ARF	0.011140
Bax	Bcl2	0.092925
Bax	Bax	0.000000
Bax	caspase	0.187910
caspase	ATM	0.017772
caspase	p53	0.002820
caspase	Mdm2	0.048503
caspase	MdmX	0.061902
caspase	Wip1	0.013631
caspase	cyclinG	0.013449
caspase	PTEN	0.005024
caspase	p21	0.021125
caspase	AKT	0.015573
caspase	cyclinE	0.025195
caspase	Rb	0.278535
caspase	E2F1	0.014872
caspase	p14ARF	0.012266
caspase	Bcl2	0.075267
caspase	Bax	0.023267
caspase	caspase	0.000000
