ATM	ATM	0.000000
ATM	p53	0.000000
ATM	Mdm2	0.353799
ATM	MdmX	0.039685
ATM	Wip1	0.000000
ATM	cyclinG	0.000000
ATM	PTEN	0.000000
ATM	p21	0.001107
ATM	AKT	0.000000
ATM	cyclinE	0.002968
ATM	Rb	0.251952
ATM	E2F1	0.150128
ATM	p14ARF	0.023396
ATM	Bcl2	0.439506
ATM	Bax	0.000381
ATM	caspase	0.061957
p53	ATM	0.038624
p53	p53	0.000000
p53	Mdm2	0.006822
p53	MdmX	0.167040
p53	Wip1	0.553565
p53	cyclinG	0.560587
p53	PTEN	0.587610
p53	p21	0.567928
p53	AKT	0.106085
p53	cyclinE	0.089837
p53	Rb	0.170892
p53	E2F1	0.012512
p53	p14ARF	0.233548
p53	Bcl2	0.101176
p53	Bax	0.172953
p53	caspase	0.027962
Mdm2	ATM	0.012269
Mdm2	p53	0.364400
Mdm2	Mdm2	0.000000
Mdm2	MdmX	0.224304
Mdm2	Wip1	0.073826
Mdm2	cyclinG	0.081576
Mdm2	PTEN	0.109553
Mdm2	p21	0.100012
Mdm2	AKT	0.037479
Mdm2	cyclinE	0.021933
Mdm2	Rb	0.600064
Mdm2	E2F1	0.348062
Mdm2	p14ARF	0.031876
Mdm2	Bcl2	0.029861
Mdm2	Bax	0.041401
Mdm2	caspase	0.030435
MdmX	ATM	0.051434
MdmX	p53	0.064283
MdmX	Mdm2	0.194812
MdmX	MdmX	0.000000
MdmX	Wip1	0.093076
MdmX	cyclinG	0.085962
MdmX	PTEN	0.085391
MdmX	p21	0.075168
MdmX	AKT	0.090276
MdmX	cyclinE	0.061796
MdmX	Rb	0.051138
MdmX	E2F1	0.011159
MdmX	p14ARF	0.184649
MdmX	Bcl2	0.273461
MdmX	Bax	0.025250
MdmX	caspase	0.055437
Wip1	ATM	0.608237
Wip1	p53	0.000000
Wip1	Mdm2	0.023244
Wip1	MdmX	0.348777
Wip1	Wip1	0.000000
Wip1	cyclinG	0.000000
Wip1	PTEN	0.000000
Wip1	p21	0.002608
Wip1	AKT	0.714509
Wip1	cyclinE	0.666088
Wip1	Rb	0.037131
Wip1	E2F1	0.177875
Wip1	p14ARF	0.324364
Wip1	Bcl2	0.119763
Wip1	Bax	0.004573
Wip1	caspase	0.201624
cyclinG	ATM	0.608237
cyclinG	p53	0.000000
cyclinG	Mdm2	0.023244
cyclinG	MdmX	0.348777
cyclinG	Wip1	0.000000
cyclinG	cyclinG	0.000000
cyclinG	PTEN	0.000000
cyclinG	p21	0.002608
cyclinG	AKT	0.714509
cyclinG	cyclinE	0.666088
cyclinG	Rb	0.037131
cyclinG	E2F1	0.177875
cyclinG	p14ARF	0.324364
cyclinG	Bcl2	0.119763
cyclinG	Bax	0.004573
cyclinG	caspase	0.201624
PTEN	ATM	0.608237
PTEN	p53	0.000000
PTEN	Mdm2	0.023244
PTEN	MdmX	0.348777
PTEN	Wip1	0.000000
PTEN	cyclinG	0.000000
PTEN	PTEN	0.000000
PTEN	p21	0.002608
PTEN	AKT	0.714509
PTEN	cyclinE	0.666088
PTEN	Rb	0.037131
PTEN	E2F1	0.177875
PTEN	p14ARF	0.324364
PTEN	Bcl2	0.119763
PTEN	Bax	0.004573
PTEN	caspase	0.201624
p21	ATM	0.563762
p21	p53	0.000973
p21	Mdm2	0.024519
p21	MdmX	0.348447
p21	Wip1	0.020584
p21	cyclinG	0.020211
p21	PTEN	0.027150
p21	p21	0.000000
p21	AKT	0.672926
p21	cyclinE	0.692459
p21	Rb	0.039217
p21	E2F1	0.172542
p21	p14ARF	0.307484
p21	Bcl2	0.128549
p21	Bax	0.010163
p21	caspase	0.185014
AKT	ATM	0.000000
AKT	p53	0.000000
AKT	Mdm2	0.353799
AKT	MdmX	0.039685
AKT	Wip1	0.000000
AKT	cyclinG	0.000000
AKT	PTEN	0.000000
AKT	p21	0.001107
AKT	AKT	0.000000
AKT	cyclinE	0.002968
AKT	Rb	0.251952
AKT	E2F1	0.150128
AKT	p14ARF	0.023396
AKT	Bcl2	0.439506
AKT	Bax	0.000381
AKT	caspase	0.061957
cyclinE	ATM	0.018832
cyclinE	p53	0.006048
cyclinE	Mdm2	0.368546
cyclinE	MdmX	0.040235
cyclinE	Wip1	0.002918
cyclinE	cyclinG	0.002877
cyclinE	PTEN	0.003723
cyclinE	p21	0.000000
cyclinE	AKT	0.030510
cyclinE	cyclinE	0.000000
cyclinE	Rb	0.210981
cyclinE	E2F1	0.140802
cyclinE	p14ARF	0.013059
cyclinE	Bcl2	0.404692
cyclinE	Bax	0.002009
cyclinE	caspase	0.067320
Rb	ATM	0.039641
Rb	p53	0.018953
Rb	Mdm2	0.030321
Rb	MdmX	0.163527
Rb	Wip1	0.243577
Rb	cyclinG	0.246439
Rb	PTEN	0.267351
Rb	p21	0.283574
Rb	AKT	0.078371
Rb	cyclinE	0.079632
Rb	Rb	0.000000
Rb	E2F1	0.020422
Rb	p14ARF	0.189098
Rb	Bcl2	0.075189
Rb	Bax	0.026629
Rb	caspase	0.012091
E2F1	ATM	0.012115
E2F1	p53	0.031178
E2F1	Mdm2	0.204121
E2F1	MdmX	0.124284
E2F1	Wip1	0.250328
E2F1	cyclinG	0.256318
E2F1	PTEN	0.260151
E2F1	p21	0.258671
E2F1	AKT	0.025135
E2F1	cyclinE	0.033921
E2F1	Rb	0.126515
E2F1	E2F1	0.000000
E2F1	p14ARF	0.077430
E2F1	Bcl2	0.122899
E2F1	Bax	0.016156
E2F1	caspase	0.019794
p14ARF	ATM	0.367615
p14ARF	p53	0.004546
p14ARF	Mdm2	0.200422
p14ARF	MdmX	0.311395
p14ARF	Wip1	0.008320
p14ARF	cyclinG	0.003257
p14ARF	PTEN	0.003627
p14ARF	p21	0.002298
p14ARF	AKT	0.388509
p14ARF	cyclinE	0.330362
p14ARF	Rb	0.148799
p14ARF	E2F1	0.300305
p14ARF	p14ARF	0.000000
p14ARF	Bcl2	0.291821
p14ARF	Bax	0.005422
p14ARF	caspase	0.046471
Bcl2	ATM	0.069152
Bcl2	p53	0.134729
Bcl2	Mdm2	0.033069
Bcl2	MdmX	0.040583
Bcl2	Wip1	0.017399
Bcl2	cyclinG	0.018831
Bcl2	PTEN	0.010300
Bcl2	p21	0.037495
Bcl2	AKT	0.147575
Bcl2	cyclinE	0.062477
Bcl2	Rb	0.252467
Bcl2	E2F1	0.213779
Bcl2	p14ARF	0.012541
Bcl2	Bcl2	0.000000
Bcl2	Bax	0.022684
Bcl2	caspase	0.095483
Bax	ATM	0.163573
Bax	p53	0.009055
Bax	Mdm2	0.028909
Bax	MdmX	0.042694
Bax	Wip1	0.021759
Bax	cyclinG	0.022979
Bax	PTEN	0.025649
Bax	p21	0.023919
Bax	AKT	0.255656
Bax	cyclinE	0.179840
Bax	Rb	0.054645
Bax	E2F1	0.046991
Bax	p14ARF	0.098552
Bax	Bcl2	0.066502
Bax	Bax	0.000000
Bax	caspase	0.314491
caspase	ATM	0.013918
caspase	p53	0.007292
caspase	Mdm2	0.108491
caspase	MdmX	0.030214
caspase	Wip1	0.004663
caspase	cyclinG	0.005112
caspase	PTEN	0.008646
caspase	p21	0.007119
caspase	AKT	0.025205
caspase	cyclinE	0.014813
caspase	Rb	0.113346
caspase	E2F1	0.058068
caspase	p14ARF	0.008128
caspase	Bcl2	0.179712
caspase	Bax	0.011750
caspase	caspase	0.000000
