ATM	ATM	0.000000
ATM	p53	0.016511
ATM	Mdm2	0.012990
ATM	MdmX	0.004519
ATM	Wip1	0.007245
ATM	cyclinG	0.010859
ATM	PTEN	0.010859
ATM	p21	0.010401
ATM	AKT	0.005890
ATM	cyclinE	0.005727
ATM	Rb	0.010245
ATM	E2F1	0.001582
ATM	p14ARF	0.001552
ATM	Bcl2	0.002593
ATM	Bax	0.004378
ATM	caspase	0.001397
p53	ATM	0.000048
p53	p53	0.000000
p53	Mdm2	0.120295
p53	MdmX	0.090065
p53	Wip1	0.804497
p53	cyclinG	0.804497
p53	PTEN	0.804497
p53	p21	0.764836
p53	AKT	0.129273
p53	cyclinE	0.138201
p53	Rb	0.043940
p53	E2F1	0.004010
p53	p14ARF	0.398420
p53	Bcl2	0.140327
p53	Bax	0.420537
p53	caspase	0.029979
Mdm2	ATM	0.000598
Mdm2	p53	0.480194
Mdm2	Mdm2	0.000000
Mdm2	MdmX	0.217903
Mdm2	Wip1	0.095409
Mdm2	cyclinG	0.095409
Mdm2	PTEN	0.095474
Mdm2	p21	0.100467
Mdm2	AKT	0.098927
Mdm2	cyclinE	0.090968
Mdm2	Rb	0.094270
Mdm2	E2F1	0.198790
Mdm2	p14ARF	0.020637
Mdm2	Bcl2	0.042244
Mdm2	Bax	0.117023
Mdm2	caspase	0.159280
MdmX	ATM	0.000052
MdmX	p53	0.206201
MdmX	Mdm2	0.155806
MdmX	MdmX	0.000000
MdmX	Wip1	0.146825
MdmX	cyclinG	0.145987
MdmX	PTEN	0.145987
MdmX	p21	0.139548
MdmX	AKT	0.064237
MdmX	cyclinE	0.056814
MdmX	Rb	0.013948
MdmX	E2F1	0.026438
MdmX	p14ARF	0.087052
MdmX	Bcl2	0.176269
MdmX	Bax	0.053884
MdmX	caspase	0.003515
Wip1	ATM	0.007187
Wip1	p53	0.000000
Wip1	Mdm2	0.190748
Wip1	MdmX	0.170239
Wip1	Wip1	0.000000
Wip1	cyclinG	0.000000
Wip1	PTEN	0.000000
Wip1	p21	0.004370
Wip1	AKT	0.853078
Wip1	cyclinE	0.777535
Wip1	Rb	0.025193
Wip1	E2F1	0.361836
Wip1	p14ARF	0.355273
Wip1	Bcl2	0.084638
Wip1	Bax	0.007540
Wip1	caspase	0.202725
cyclinG	ATM	0.007187
cyclinG	p53	0.000000
cyclinG	Mdm2	0.190748
cyclinG	MdmX	0.170239
cyclinG	Wip1	0.000000
cyclinG	cyclinG	0.000000
cyclinG	PTEN	0.000000
cyclinG	p21	0.004370
cyclinG	AKT	0.853078
cyclinG	cyclinE	0.777535
cyclinG	Rb	0.025193
