ATM	ATM	0.000000
ATM	p53	0.000000
ATM	Mdm2	0.000000
ATM	MdmX	0.103737
ATM	Wip1	0.000000
ATM	cyclinG	0.000000
ATM	PTEN	0.000000
ATM	p21	0.000000
ATM	AKT	0.000000
ATM	cyclinE	0.000000
ATM	Rb	0.098176
ATM	E2F1	0.188536
ATM	p14ARF	0.035207
ATM	Bcl2	0.395318
ATM	Bax	0.000000
ATM	caspase	0.161546
p53	ATM	0.000000
p53	p53	0.000000
p53	Mdm2	0.000000
p53	MdmX	0.033447
p53	Wip1	0.000000
p53	cyclinG	0.000000
p53	PTEN	0.000000
p53	p21	0.000000
p53	AKT	0.000000
p53	cyclinE	0.000000
p53	Rb	0.153926
p53	E2F1	0.059331
p53	p14ARF	0.119181
p53	Bcl2	0.021710
p53	Bax	0.033285
p53	caspase	0.016809
Mdm2	ATM	0.000000
Mdm2	p53	0.000000
Mdm2	Mdm2	0.000000
Mdm2	MdmX	0.000000
Mdm2	Wip1	0.000000
Mdm2	cyclinG	0.000000
Mdm2	PTEN	0.000000
Mdm2	p21	0.000000
Mdm2	AKT	0.000000
Mdm2	cyclinE	0.000000
Mdm2	Rb	0.000000
Mdm2	E2F1	0.000000
Mdm2	p14ARF	0.000000
Mdm2	Bcl2	0.000000
Mdm2	Bax	0.000000
Mdm2	caspase	0.000000
MdmX	ATM	0.000000
MdmX	p53	0.000000
MdmX	Mdm2	0.000000
MdmX	MdmX	0.000000
MdmX	Wip1	0.000000
MdmX	cyclinG	0.000000
MdmX	PTEN	0.000000
MdmX	p21	0.000000
MdmX	AKT	0.000000
MdmX	cyclinE	0.000055
MdmX	Rb	0.177869
MdmX	E2F1	0.000208
MdmX	p14ARF	0.000000
MdmX	Bcl2	0.087538
MdmX	Bax	0.000000
MdmX	caspase	0.008033
Wip1	ATM	0.106934
Wip1	p53	0.000000
Wip1	Mdm2	0.000000
Wip1	MdmX	0.116549
Wip1	Wip1	0.000000
Wip1	cyclinG	0.000000
Wip1	PTEN	0.000000
Wip1	p21	0.000000
Wip1	AKT	0.053807
Wip1	cyclinE	0.137170
Wip1	Rb	0.027791
Wip1	E2F1	0.112516
Wip1	p14ARF	0.114586
Wip1	Bcl2	0.105938
Wip1	Bax	0.000000
Wip1	caspase	0.053877
cyclinG	ATM	0.106934
cyclinG	p53	0.000000
cyclinG	Mdm2	0.000000
cyclinG	MdmX	0.116549
cyclinG	Wip1	0.000000
cyclinG	cyclinG	0.000000
cyclinG	PTEN	0.000000
cyclinG	p21	0.000000
cyclinG	AKT	0.053807
cyclinG	cyclinE	0.137170
cyclinG	Rb	0.027791
cyclinG	E2F1	0.112516
cyclinG	p14ARF	0.114586
cyclinG	Bcl2	0.105938
cyclinG	Bax	0.000000
cyclinG	caspase	0.053877
PTEN	ATM	0.106934
PTEN	p53	0.000000
PTEN	Mdm2	0.000000
PTEN	MdmX	0.116549
PTEN	Wip1	0.000000
PTEN	cyclinG	0.000000
PTEN	PTEN	0.000000
PTEN	p21	0.000000
PTEN	AKT	0.053807
PTEN	cyclinE	0.137170
PTEN	Rb	0.027791
PTEN	E2F1	0.112516
PTEN	p14ARF	0.114586
PTEN	Bcl2	0.105938
PTEN	Bax	0.000000
PTEN	caspase	0.053877
p21	ATM	0.106934
p21	p53	0.000000
p21	Mdm2	0.000000
p21	MdmX	0.116549
p21	Wip1	0.000000
p21	cyclinG	0.000000
p21	PTEN	0.000000
p21	p21	0.000000
p21	AKT	0.053807
p21	cyclinE	0.137170
p21	Rb	0.027791
p21	E2F1	0.112516
p21	p14ARF	0.114586
p21	Bcl2	0.105938
p21	Bax	0.000000
p21	caspase	0.053877
AKT	ATM	0.000000
AKT	p53	0.000000
AKT	Mdm2	0.000000
AKT	MdmX	0.103737
AKT	Wip1	0.000000
AKT	cyclinG	0.000000
AKT	PTEN	0.000000
AKT	p21	0.000000
AKT	AKT	0.000000
AKT	cyclinE	0.000000
AKT	Rb	0.098176
AKT	E2F1	0.188536
AKT	p14ARF	0.035207
AKT	Bcl2	0.395318
AKT	Bax	0.000000
AKT	caspase	0.161546
cyclinE	ATM	0.000000
cyclinE	p53	0.000000
cyclinE	Mdm2	0.000000
cyclinE	MdmX	0.103737
cyclinE	Wip1	0.000000
cyclinE	cyclinG	0.000000
cyclinE	PTEN	0.000000
cyclinE	p21	0.000000
cyclinE	AKT	0.000000
cyclinE	cyclinE	0.000000
cyclinE	Rb	0.098176
cyclinE	E2F1	0.188536
cyclinE	p14ARF	0.035207
cyclinE	Bcl2	0.395318
cyclinE	Bax	0.000000
cyclinE	caspase	0.161546
Rb	ATM	0.029765
Rb	p53	0.000000
Rb	Mdm2	0.000000
Rb	MdmX	0.060092
Rb	Wip1	0.000000
Rb	cyclinG	0.000000
Rb	PTEN	0.000000
Rb	p21	0.000000
Rb	AKT	0.000015
Rb	cyclinE	0.021956
Rb	Rb	0.000000
Rb	E2F1	0.060095
Rb	p14ARF	0.069851
Rb	Bcl2	0.029883
Rb	Bax	0.000178
Rb	caspase	0.000038
E2F1	ATM	0.000000
E2F1	p53	0.000000
E2F1	Mdm2	0.000000
E2F1	MdmX	0.000513
E2F1	Wip1	0.000000
E2F1	cyclinG	0.000000
E2F1	PTEN	0.000000
E2F1	p21	0.000000
E2F1	AKT	0.000180
E2F1	cyclinE	0.000253
E2F1	Rb	0.178402
E2F1	E2F1	0.000000
E2F1	p14ARF	0.001240
E2F1	Bcl2	0.087942
E2F1	Bax	0.000000
E2F1	caspase	0.010653
p14ARF	ATM	0.000000
p14ARF	p53	0.000000
p14ARF	Mdm2	0.000000
p14ARF	MdmX	0.326415
p14ARF	Wip1	0.000000
p14ARF	cyclinG	0.000000
p14ARF	PTEN	0.000000
p14ARF	p21	0.000000
p14ARF	AKT	0.000000
p14ARF	cyclinE	0.002417
p14ARF	Rb	0.045151
p14ARF	E2F1	0.398137
p14ARF	p14ARF	0.000000
p14ARF	Bcl2	0.344466
p14ARF	Bax	0.000000
p14ARF	caspase	0.147012
Bcl2	ATM	0.045069
Bcl2	p53	0.000000
Bcl2	Mdm2	0.000000
Bcl2	MdmX	0.033229
Bcl2	Wip1	0.000000
Bcl2	cyclinG	0.000000
Bcl2	PTEN	0.000000
Bcl2	p21	0.000000
Bcl2	AKT	0.022030
Bcl2	cyclinE	0.038668
Bcl2	Rb	0.182303
Bcl2	E2F1	0.052634
Bcl2	p14ARF	0.093421
Bcl2	Bcl2	0.000000
Bcl2	Bax	0.000000
Bcl2	caspase	0.054785
Bax	ATM	0.106934
Bax	p53	0.000000
Bax	Mdm2	0.000000
Bax	MdmX	0.003571
Bax	Wip1	0.000000
Bax	cyclinG	0.000000
Bax	PTEN	0.000000
Bax	p21	0.000000
Bax	AKT	0.053807
Bax	cyclinE	0.093680
Bax	Rb	0.162569
Bax	E2F1	0.027833
Bax	p14ARF	0.048722
Bax	Bcl2	0.096259
Bax	Bax	0.000000
Bax	caspase	0.138818
caspase	ATM	0.041705
caspase	p53	0.000000
caspase	Mdm2	0.000000
caspase	MdmX	0.065408
caspase	Wip1	0.000000
caspase	cyclinG	0.000000
caspase	PTEN	0.000000
caspase	p21	0.000000
caspase	AKT	0.000083
caspase	cyclinE	0.023764
caspase	Rb	0.426003
caspase	E2F1	0.056741
caspase	p14ARF	0.074414
caspase	Bcl2	0.082982
caspase	Bax	0.019509
caspase	caspase	0.000000
