ATM	ATM	0.000000
ATM	p53	0.336329
ATM	Mdm2	0.373810
ATM	MdmX	0.009642
ATM	Wip1	0.031689
ATM	cyclinG	0.031689
ATM	PTEN	0.031689
ATM	p21	0.036819
ATM	AKT	0.006527
ATM	cyclinE	0.003629
ATM	Rb	0.361173
ATM	E2F1	0.116877
ATM	p14ARF	0.049396
ATM	Bcl2	0.292474
ATM	Bax	0.002052
ATM	caspase	0.076868
p53	ATM	0.090168
p53	p53	0.000000
p53	Mdm2	0.029878
p53	MdmX	0.183613
p53	Wip1	0.923426
p53	cyclinG	0.923426
p53	PTEN	0.923426
p53	p21	0.844276
p53	AKT	0.086540
p53	cyclinE	0.098384
p53	Rb	0.110351
p53	E2F1	0.010623
p53	p14ARF	0.497224
p53	Bcl2	0.108292
p53	Bax	0.274026
p53	caspase	0.005757
Mdm2	ATM	0.024577
Mdm2	p53	0.515862
Mdm2	Mdm2	0.000000
Mdm2	MdmX	0.311736
Mdm2	Wip1	0.231738
Mdm2	cyclinG	0.231738
Mdm2	PTEN	0.231738
Mdm2	p21	0.258182
Mdm2	AKT	0.019190
Mdm2	cyclinE	0.023596
Mdm2	Rb	0.480175
Mdm2	E2F1	0.157284
Mdm2	p14ARF	0.125099
Mdm2	Bcl2	0.009924
Mdm2	Bax	0.031860
Mdm2	caspase	0.003483
MdmX	ATM	0.107351
MdmX	p53	0.267384
MdmX	Mdm2	0.250998
MdmX	MdmX	0.000000
MdmX	Wip1	0.028316
MdmX	cyclinG	0.028316
MdmX	PTEN	0.028316
MdmX	p21	0.017424
MdmX	AKT	0.112025
MdmX	cyclinE	0.112925
MdmX	Rb	0.062063
MdmX	E2F1	0.031205
MdmX	p14ARF	0.094799
MdmX	Bcl2	0.176543
MdmX	Bax	0.006995
MdmX	caspase	0.025753
Wip1	ATM	0.767196
Wip1	p53	0.049889
Wip1	Mdm2	0.173064
Wip1	MdmX	0.199213
Wip1	Wip1	0.000000
Wip1	cyclinG	0.004429
Wip1	PTEN	0.004429
Wip1	p21	0.001331
Wip1	AKT	0.635552
Wip1	cyclinE	0.584559
Wip1	Rb	0.013103
Wip1	E2F1	0.211595
Wip1	p14ARF	0.324244
Wip1	Bcl2	0.073078
Wip1	Bax	0.001084
Wip1	caspase	0.088021
cyclinG	ATM	0.767196
cyclinG	p53	0.049889
cyclinG	Mdm2	0.173064
cyclinG	MdmX	0.192693
cyclinG	Wip1	0.004429
cyclinG	cyclinG	0.000000
cyclinG	PTEN	0.004429
cyclinG	p21	0.001331
cyclinG	AKT	0.635552
cyclinG	cyclinE	0.584559
cyclinG	Rb	0.013103
cyclinG	E2F1	0.211595
cyclinG	p14ARF	0.283796
cyclinG	Bcl2	0.073078
cyclinG	Bax	0.001084
cyclinG	caspase	0.088021
PTEN	ATM	0.634363
PTEN	p53	0.049889
PTEN	Mdm2	0.159239
PTEN	MdmX	0.192693
PTEN	Wip1	0.004429
PTEN	cyclinG	0.004429
PTEN	PTEN	0.000000
PTEN	p21	0.001331
PTEN	AKT	0.941328
PTEN	cyclinE	0.584559
PTEN	Rb	0.013103
PTEN	E2F1	0.211595
PTEN	p14ARF	0.283796
PTEN	Bcl2	0.073078
PTEN	Bax	0.001084
PTEN	caspase	0.088021
p21	ATM	0.583371
p21	p53	0.052217
p21	Mdm2	0.161800
p21	MdmX	0.188966
p21	Wip1	0.008250
p21	cyclinG	0.008250
p21	PTEN	0.008250
p21	p21	0.000000
p21	AKT	0.590632
p21	cyclinE	0.923946
p21	Rb	0.013088
p21	E2F1	0.199667
p21	p14ARF	0.265017
p21	Bcl2	0.078714
p21	Bax	0.001789
p21	caspase	0.064697
AKT	ATM	0.002803
AKT	p53	0.235378
AKT	Mdm2	0.248235
AKT	MdmX	0.021123
AKT	Wip1	0.028494
AKT	cyclinG	0.028494
AKT	PTEN	0.028494
AKT	p21	0.027492
AKT	AKT	0.000000
AKT	cyclinE	0.003562
AKT	Rb	0.156379
AKT	E2F1	0.119143
AKT	p14ARF	0.045703
AKT	Bcl2	0.478245
AKT	Bax	0.001132
AKT	caspase	0.100135
cyclinE	ATM	0.005767
cyclinE	p53	0.227839
cyclinE	Mdm2	0.378857
cyclinE	MdmX	0.011462
cyclinE	Wip1	0.029752
cyclinE	cyclinG	0.029752
cyclinE	PTEN	0.029752
cyclinE	p21	0.036673
cyclinE	AKT	0.010023
cyclinE	cyclinE	0.000000
cyclinE	Rb	0.102085
cyclinE	E2F1	0.111225
cyclinE	p14ARF	0.034895
cyclinE	Bcl2	0.278653
cyclinE	Bax	0.001472
cyclinE	caspase	0.082335
Rb	ATM	0.148183
Rb	p53	0.006525
Rb	Mdm2	0.012804
Rb	MdmX	0.121192
Rb	Wip1	0.265251
Rb	cyclinG	0.265251
Rb	PTEN	0.265251
Rb	p21	0.261018
Rb	AKT	0.140567
Rb	cyclinE	0.147506
Rb	Rb	0.000000
Rb	E2F1	0.025405
Rb	p14ARF	0.312318
Rb	Bcl2	0.066644
Rb	Bax	0.028678
Rb	caspase	0.005745
E2F1	ATM	0.040098
E2F1	p53	0.167936
E2F1	Mdm2	0.057029
E2F1	MdmX	0.096741
E2F1	Wip1	0.203034
E2F1	cyclinG	0.203034
E2F1	PTEN	0.203034
E2F1	p21	0.203167
E2F1	AKT	0.041159
E2F1	cyclinE	0.047639
E2F1	Rb	0.080646
E2F1	E2F1	0.000000
E2F1	p14ARF	0.248435
E2F1	Bcl2	0.043468
E2F1	Bax	0.006050
E2F1	caspase	0.010997
p14ARF	ATM	0.309662
p14ARF	p53	0.131794
p14ARF	Mdm2	0.376515
p14ARF	MdmX	0.173255
p14ARF	Wip1	0.011259
p14ARF	cyclinG	0.011259
p14ARF	PTEN	0.011259
p14ARF	p21	0.015251
p14ARF	AKT	0.293520
p14ARF	cyclinE	0.247857
p14ARF	Rb	0.092120
p14ARF	E2F1	0.528702
p14ARF	p14ARF	0.000000
p14ARF	Bcl2	0.200174
p14ARF	Bax	0.000522
p14ARF	caspase	0.112769
Bcl2	ATM	0.003783
Bcl2	p53	0.120604
Bcl2	Mdm2	0.026214
Bcl2	MdmX	0.038884
Bcl2	Wip1	0.123563
Bcl2	cyclinG	0.123563
Bcl2	PTEN	0.123563
Bcl2	p21	0.128487
Bcl2	AKT	0.003829
Bcl2	cyclinE	0.002148
Bcl2	Rb	0.176117
Bcl2	E2F1	0.106576
Bcl2	p14ARF	0.029249
Bcl2	Bcl2	0.000000
Bcl2	Bax	0.061616
Bcl2	caspase	0.080557
Bax	ATM	0.114096
Bax	p53	0.022238
Bax	Mdm2	0.054799
Bax	MdmX	0.010442
Bax	Wip1	0.009750
Bax	cyclinG	0.009750
Bax	PTEN	0.009750
Bax	p21	0.006256
Bax	AKT	0.128788
Bax	cyclinE	0.109592
Bax	Rb	0.018974
Bax	E2F1	0.026328
Bax	p14ARF	0.071130
Bax	Bcl2	0.036005
Bax	Bax	0.000000
Bax	caspase	0.341569
caspase	ATM	0.011497
caspase	p53	0.046085
caspase	Mdm2	0.004364
caspase	MdmX	0.025486
caspase	Wip1	0.036249
caspase	cyclinG	0.036249
caspase	PTEN	0.036249
caspase	p21	0.039661
caspase	AKT	0.009176
caspase	cyclinE	0.008693
caspase	Rb	0.082960
caspase	E2F1	0.030757
caspase	p14ARF	0.025085
caspase	Bcl2	0.059817
caspase	Bax	0.014818
caspase	caspase	0.000000
