ATM	ATM	0.000000
ATM	p53	0.367339
ATM	Mdm2	0.258848
ATM	MdmX	0.013300
ATM	Wip1	0.041849
ATM	cyclinG	0.041849
ATM	PTEN	0.041849
ATM	p21	0.047481
ATM	AKT	0.005926
ATM	cyclinE	0.003374
ATM	Rb	0.174271
ATM	E2F1	0.146373
ATM	p14ARF	0.048082
ATM	Bcl2	0.295716
ATM	Bax	0.002480
ATM	caspase	0.073068
p53	ATM	0.080875
p53	p53	0.000000
p53	Mdm2	0.041968
p53	MdmX	0.161273
p53	Wip1	0.941902
p53	cyclinG	0.941902
p53	PTEN	0.941902
p53	p21	0.862409
p53	AKT	0.076696
p53	cyclinE	0.088787
p53	Rb	0.013483
p53	E2F1	0.013099
p53	p14ARF	0.495925
p53	Bcl2	0.098535
p53	Bax	0.267932
p53	caspase	0.003615
Mdm2	ATM	0.012867
Mdm2	p53	0.533421
Mdm2	Mdm2	0.000000
Mdm2	MdmX	0.295289
Mdm2	Wip1	0.214083
Mdm2	cyclinG	0.214083
Mdm2	PTEN	0.214083
Mdm2	p21	0.241260
Mdm2	AKT	0.009992
Mdm2	cyclinE	0.012669
Mdm2	Rb	0.095320
Mdm2	E2F1	0.164825
Mdm2	p14ARF	0.096000
Mdm2	Bcl2	0.009820
Mdm2	Bax	0.019559
Mdm2	caspase	0.015647
MdmX	ATM	0.097127
MdmX	p53	0.278345
MdmX	Mdm2	0.251262
MdmX	MdmX	0.000000
MdmX	Wip1	0.025361
MdmX	cyclinG	0.025361
MdmX	PTEN	0.025361
MdmX	p21	0.014481
MdmX	AKT	0.100828
MdmX	cyclinE	0.101635
MdmX	Rb	0.002580
MdmX	E2F1	0.034784
MdmX	p14ARF	0.088284
MdmX	Bcl2	0.173690
MdmX	Bax	0.011077
MdmX	caspase	0.020345
Wip1	ATM	0.774215
Wip1	p53	0.067591
Wip1	Mdm2	0.211343
Wip1	MdmX	0.183852
Wip1	Wip1	0.000000
Wip1	cyclinG	0.003400
Wip1	PTEN	0.003400
Wip1	p21	0.001221
Wip1	AKT	0.641964
Wip1	cyclinE	0.590126
Wip1	Rb	0.003406
Wip1	E2F1	0.243128
Wip1	p14ARF	0.326349
Wip1	Bcl2	0.072292
Wip1	Bax	0.000585
Wip1	caspase	0.084133
cyclinG	ATM	0.774215
cyclinG	p53	0.067591
cyclinG	Mdm2	0.211343
cyclinG	MdmX	0.177682
cyclinG	Wip1	0.003400
cyclinG	cyclinG	0.000000
cyclinG	PTEN	0.003400
cyclinG	p21	0.001221
cyclinG	AKT	0.641964
cyclinG	cyclinE	0.590126
cyclinG	Rb	0.003406
cyclinG	E2F1	0.243128
cyclinG	p14ARF	0.286747
cyclinG	Bcl2	0.072292
cyclinG	Bax	0.000585
cyclinG	caspase	0.084133
PTEN	ATM	0.641126
PTEN	p53	0.067591
PTEN	Mdm2	0.196483
PTEN	MdmX	0.177682
PTEN	Wip1	0.003400
PTEN	cyclinG	0.003400
PTEN	PTEN	0.000000
PTEN	p21	0.001221
PTEN	AKT	0.948203
PTEN	cyclinE	0.590126
PTEN	Rb	0.003406
PTEN	E2F1	0.243128
PTEN	p14ARF	0.286747
PTEN	Bcl2	0.072292
PTEN	Bax	0.000585
PTEN	caspase	0.084133
p21	ATM	0.589235
p21	p53	0.069765
p21	Mdm2	0.199656
p21	MdmX	0.174632
p21	Wip1	0.007396
p21	cyclinG	0.007396
p21	PTEN	0.007396
p21	p21	0.000000
p21	AKT	0.596258
p21	cyclinE	0.931320
p21	Rb	0.003953
p21	E2F1	0.230074
p21	p14ARF	0.267465
p21	Bcl2	0.078388
p21	Bax	0.001238
p21	caspase	0.061086
AKT	ATM	0.002492
AKT	p53	0.263736
AKT	Mdm2	0.166864
AKT	MdmX	0.023894
AKT	Wip1	0.038348
AKT	cyclinG	0.038348
AKT	PTEN	0.038348
AKT	p21	0.036400
AKT	AKT	0.000000
AKT	cyclinE	0.003210
AKT	Rb	0.083391
AKT	E2F1	0.150686
AKT	p14ARF	0.044423
AKT	Bcl2	0.481236
AKT	Bax	0.001341
AKT	caspase	0.095590
cyclinE	ATM	0.005835
cyclinE	p53	0.257804
cyclinE	Mdm2	0.265173
cyclinE	MdmX	0.015568
cyclinE	Wip1	0.039382
cyclinE	cyclinG	0.039382
cyclinE	PTEN	0.039382
cyclinE	p21	0.046834
cyclinE	AKT	0.009615
cyclinE	cyclinE	0.000000
cyclinE	Rb	0.058818
cyclinE	E2F1	0.140446
cyclinE	p14ARF	0.033094
cyclinE	Bcl2	0.281719
cyclinE	Bax	0.001689
cyclinE	caspase	0.078709
Rb	ATM	0.038510
Rb	p53	0.001486
Rb	Mdm2	0.003593
Rb	MdmX	0.036932
Rb	Wip1	0.060260
Rb	cyclinG	0.060260
Rb	PTEN	0.060260
Rb	p21	0.063088
Rb	AKT	0.036834
Rb	cyclinE	0.040444
Rb	Rb	0.000000
Rb	E2F1	0.002261
Rb	p14ARF	0.073802
Rb	Bcl2	0.018543
Rb	Bax	0.012916
Rb	caspase	0.005001
E2F1	ATM	0.033122
E2F1	p53	0.182475
E2F1	Mdm2	0.043530
E2F1	MdmX	0.091166
E2F1	Wip1	0.205464
E2F1	cyclinG	0.205464
E2F1	PTEN	0.205464
E2F1	p21	0.206783
E2F1	AKT	0.034263
E2F1	cyclinE	0.041535
E2F1	Rb	0.008013
E2F1	E2F1	0.000000
E2F1	p14ARF	0.238075
E2F1	Bcl2	0.057752
E2F1	Bax	0.004683
E2F1	caspase	0.013656
p14ARF	ATM	0.312073
p14ARF	p53	0.164058
p14ARF	Mdm2	0.274450
p14ARF	MdmX	0.172590
p14ARF	Wip1	0.018066
p14ARF	cyclinG	0.018066
p14ARF	PTEN	0.018066
p14ARF	p21	0.023143
p14ARF	AKT	0.295675
p14ARF	cyclinE	0.249168
p14ARF	Rb	0.035797
p14ARF	E2F1	0.604582
p14ARF	p14ARF	0.000000
p14ARF	Bcl2	0.196180
p14ARF	Bax	0.000212
p14ARF	caspase	0.108775
Bcl2	ATM	0.002135
Bcl2	p53	0.084957
Bcl2	Mdm2	0.018251
Bcl2	MdmX	0.057017
Bcl2	Wip1	0.146589
Bcl2	cyclinG	0.146589
Bcl2	PTEN	0.146589
Bcl2	p21	0.151991
Bcl2	AKT	0.002189
Bcl2	cyclinE	0.000941
Bcl2	Rb	0.072360
Bcl2	E2F1	0.059242
Bcl2	p14ARF	0.040317
Bcl2	Bcl2	0.000000
Bcl2	Bax	0.061814
Bcl2	caspase	0.080387
Bax	ATM	0.105520
Bax	p53	0.027767
Bax	Mdm2	0.070349
Bax	MdmX	0.008238
Bax	Wip1	0.009787
Bax	cyclinG	0.009787
Bax	PTEN	0.009787
Bax	p21	0.006902
Bax	AKT	0.119844
Bax	cyclinE	0.100680
Bax	Rb	0.088059
Bax	E2F1	0.030964
Bax	p14ARF	0.065729
Bax	Bcl2	0.032925
Bax	Bax	0.000000
Bax	caspase	0.342124
caspase	ATM	0.015074
caspase	p53	0.057905
caspase	Mdm2	0.007346
caspase	MdmX	0.027641
caspase	Wip1	0.045321
caspase	cyclinG	0.045321
caspase	PTEN	0.045321
caspase	p21	0.049236
caspase	AKT	0.012336
caspase	cyclinE	0.011735
caspase	Rb	0.520990
caspase	E2F1	0.037789
caspase	p14ARF	0.032821
caspase	Bcl2	0.058192
caspase	Bax	0.015482
caspase	caspase	0.000000
