ATM	ATM	0.000000
ATM	p53	0.000000
ATM	Mdm2	0.131045
ATM	MdmX	0.031140
ATM	Wip1	0.000000
ATM	cyclinG	0.000000
ATM	PTEN	0.000000
ATM	p21	0.005619
ATM	AKT	0.000000
ATM	cyclinE	0.000326
ATM	Rb	0.148425
ATM	E2F1	0.086900
ATM	p14ARF	0.008256
ATM	Bcl2	0.451067
ATM	Bax	0.000608
ATM	caspase	0.111595
p53	ATM	0.004282
p53	p53	0.000000
p53	Mdm2	0.005876
p53	MdmX	0.075521
p53	Wip1	0.106247
p53	cyclinG	0.109401
p53	PTEN	0.110636
p53	p21	0.125482
p53	AKT	0.016742
p53	cyclinE	0.016413
p53	Rb	0.138853
p53	E2F1	0.005764
p53	p14ARF	0.108331
p53	Bcl2	0.051952
p53	Bax	0.021467
p53	caspase	0.004872
Mdm2	ATM	0.001823
Mdm2	p53	0.029064
Mdm2	Mdm2	0.000000
Mdm2	MdmX	0.055375
Mdm2	Wip1	0.009446
Mdm2	cyclinG	0.013122
Mdm2	PTEN	0.015295
Mdm2	p21	0.022343
Mdm2	AKT	0.005511
Mdm2	cyclinE	0.018840
Mdm2	Rb	0.450463
Mdm2	E2F1	0.288664
Mdm2	p14ARF	0.004232
Mdm2	Bcl2	0.017754
Mdm2	Bax	0.006309
Mdm2	caspase	0.011532
MdmX	ATM	0.019868
MdmX	p53	0.004485
MdmX	Mdm2	0.007522
MdmX	MdmX	0.000000
MdmX	Wip1	0.033311
MdmX	cyclinG	0.036951
MdmX	PTEN	0.038410
MdmX	p21	0.045438
MdmX	AKT	0.033158
MdmX	cyclinE	0.026800
MdmX	Rb	0.058552
MdmX	E2F1	0.010915
MdmX	p14ARF	0.037105
MdmX	Bcl2	0.330515
MdmX	Bax	0.008320
MdmX	caspase	0.022309
Wip1	ATM	0.232994
Wip1	p53	0.000000
Wip1	Mdm2	0.002661
Wip1	MdmX	0.329674
Wip1	Wip1	0.000000
Wip1	cyclinG	0.000000
Wip1	PTEN	0.000000
Wip1	p21	0.000203
Wip1	AKT	0.273954
Wip1	cyclinE	0.268310
Wip1	Rb	0.011791
Wip1	E2F1	0.054673
Wip1	p14ARF	0.098632
Wip1	Bcl2	0.131493
Wip1	Bax	0.000005
Wip1	caspase	0.039510
cyclinG	ATM	0.232994
cyclinG	p53	0.000000
cyclinG	Mdm2	0.002661
cyclinG	MdmX	0.329674
cyclinG	Wip1	0.000000
cyclinG	cyclinG	0.000000
cyclinG	PTEN	0.000000
cyclinG	p21	0.000203
cyclinG	AKT	0.273954
cyclinG	cyclinE	0.268310
cyclinG	Rb	0.011791
cyclinG	E2F1	0.054673
cyclinG	p14ARF	0.098632
cyclinG	Bcl2	0.131493
cyclinG	Bax	0.000005
cyclinG	caspase	0.039510
PTEN	ATM	0.232994
PTEN	p53	0.000000
PTEN	Mdm2	0.002661
PTEN	MdmX	0.329674
PTEN	Wip1	0.000000
PTEN	cyclinG	0.000000
PTEN	PTEN	0.000000
PTEN	p21	0.000203
PTEN	AKT	0.273954
PTEN	cyclinE	0.268310
PTEN	Rb	0.011791
PTEN	E2F1	0.054673
PTEN	p14ARF	0.098632
PTEN	Bcl2	0.131493
PTEN	Bax	0.000005
PTEN	caspase	0.039510
p21	ATM	0.222085
p21	p53	0.000000
p21	Mdm2	0.002661
p21	MdmX	0.333133
p21	Wip1	0.004965
p21	cyclinG	0.004989
p21	PTEN	0.004541
p21	p21	0.000000
p21	AKT	0.259933
p21	cyclinE	0.270394
p21	Rb	0.013786
p21	E2F1	0.053110
p21	p14ARF	0.098632
p21	Bcl2	0.138035
p21	Bax	0.003325
p21	caspase	0.030577
AKT	ATM	0.000000
AKT	p53	0.000000
AKT	Mdm2	0.131045
AKT	MdmX	0.031140
AKT	Wip1	0.000000
AKT	cyclinG	0.000000
AKT	PTEN	0.000000
AKT	p21	0.005619
AKT	AKT	0.000000
AKT	cyclinE	0.000326
AKT	Rb	0.148425
AKT	E2F1	0.086900
AKT	p14ARF	0.008256
AKT	Bcl2	0.451067
AKT	Bax	0.000608
AKT	caspase	0.111595
cyclinE	ATM	0.013027
cyclinE	p53	0.000000
cyclinE	Mdm2	0.139664
cyclinE	MdmX	0.031527
cyclinE	Wip1	0.000092
cyclinE	cyclinG	0.000077
cyclinE	PTEN	0.000158
cyclinE	p21	0.000000
cyclinE	AKT	0.020297
cyclinE	cyclinE	0.000000
cyclinE	Rb	0.127406
cyclinE	E2F1	0.082280
cyclinE	p14ARF	0.008260
cyclinE	Bcl2	0.441589
cyclinE	Bax	0.000690
cyclinE	caspase	0.114651
Rb	ATM	0.014699
Rb	p53	0.000671
Rb	Mdm2	0.020172
Rb	MdmX	0.083656
Rb	Wip1	0.066283
Rb	cyclinG	0.064627
Rb	PTEN	0.066165
Rb	p21	0.088023
Rb	AKT	0.030667
Rb	cyclinE	0.033186
Rb	Rb	0.000000
Rb	E2F1	0.011418
Rb	p14ARF	0.091521
Rb	Bcl2	0.069939
Rb	Bax	0.007118
Rb	caspase	0.002404
E2F1	ATM	0.000631
E2F1	p53	0.000000
E2F1	Mdm2	0.007522
E2F1	MdmX	0.075475
E2F1	Wip1	0.069798
E2F1	cyclinG	0.068944
E2F1	PTEN	0.069979
E2F1	p21	0.090236
E2F1	AKT	0.007578
E2F1	cyclinE	0.010362
E2F1	Rb	0.064336
E2F1	E2F1	0.000000
E2F1	p14ARF	0.078526
E2F1	Bcl2	0.171640
E2F1	Bax	0.001914
E2F1	caspase	0.008307
p14ARF	ATM	0.133007
p14ARF	p53	0.000000
p14ARF	Mdm2	0.129594
p14ARF	MdmX	0.284944
p14ARF	Wip1	0.000000
p14ARF	cyclinG	0.000000
p14ARF	PTEN	0.000000
p14ARF	p21	0.005787
p14ARF	AKT	0.181178
p14ARF	cyclinE	0.139883
p14ARF	Rb	0.102003
p14ARF	E2F1	0.136294
p14ARF	p14ARF	0.000000
p14ARF	Bcl2	0.263349
p14ARF	Bax	0.000003
p14ARF	caspase	0.115619
Bcl2	ATM	0.062627
Bcl2	p53	0.000240
Bcl2	Mdm2	0.021887
Bcl2	MdmX	0.026567
Bcl2	Wip1	0.001392
Bcl2	cyclinG	0.001551
Bcl2	PTEN	0.000960
Bcl2	p21	0.019838
Bcl2	AKT	0.072655
Bcl2	cyclinE	0.035446
Bcl2	Rb	0.262896
Bcl2	E2F1	0.200897
Bcl2	p14ARF	0.008070
Bcl2	Bcl2	0.000000
Bcl2	Bax	0.000008
Bcl2	caspase	0.040803
Bax	ATM	0.075801
Bax	p53	0.000000
Bax	Mdm2	0.010464
Bax	MdmX	0.011190
Bax	Wip1	0.001998
Bax	cyclinG	0.002420
Bax	PTEN	0.000971
Bax	p21	0.001083
Bax	AKT	0.065022
Bax	cyclinE	0.056535
Bax	Rb	0.029506
Bax	E2F1	0.015216
Bax	p14ARF	0.056362
Bax	Bcl2	0.054829
Bax	Bax	0.000000
Bax	caspase	0.073879
caspase	ATM	0.020189
caspase	p53	0.000001
caspase	Mdm2	0.025647
caspase	MdmX	0.024316
caspase	Wip1	0.003621
caspase	cyclinG	0.004346
caspase	PTEN	0.001870
caspase	p21	0.003244
caspase	AKT	0.005216
caspase	cyclinE	0.012828
caspase	Rb	0.171856
caspase	E2F1	0.113778
caspase	p14ARF	0.005172
caspase	Bcl2	0.046698
caspase	Bax	0.011198
caspase	caspase	0.000000
